法院名稱,登記案號,登記號數,案由,法人名稱,登記日期,類別,設立登記撤銷,設立登記註銷,明細,檔案位置,ID,法院代碼
臺灣高雄地方法院,100法登他95,576,變更登記,財團法人高雄市私立張簡秋風社會福利慈善事業基金會,100/03/25,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ%2F3AAE&bc=100&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000095&ef=KSD&fg=1,output/details/KSD/AAE/AAAdkxAAHAAAJ%2F3AAE.json,AAAdkxAAHAAAJ%2F3AAE,KSD
臺灣高雄地方法院,100法登他96,924,變更登記,社團法人高雄市雲高慈愛會,100/03/25,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ%2F3AAD&bc=100&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000096&ef=KSD&fg=1,output/details/KSD/AAD/AAAdkxAAHAAAJ%2F3AAD.json,AAAdkxAAHAAAJ%2F3AAD,KSD
臺灣高雄地方法院,100法登他97,555,變更登記,財團法人開元宗門文教基金會,100/03/28,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ8qAAD&bc=100&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000097&ef=KSD&fg=1,output/details/KSD/AAD/AAAdkxAAHAAAJ8qAAD.json,AAAdkxAAHAAAJ8qAAD,KSD
臺灣高雄地方法院,100法登他98,474,變更登記,社團法人高雄市心橋勵友協會,100/03/29,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL0cAAC&bc=100&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000098&ef=KSD&fg=1,output/details/KSD/AAC/AAAdkxAAHAAAL0cAAC.json,AAAdkxAAHAAAL0cAAC,KSD
臺灣高雄地方法院,100法登他99,422,變更登記,社團法人高雄市仁武同心慈善會,100/03/29,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL0gAAE&bc=100&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000099&ef=KSD&fg=1,output/details/KSD/AAE/AAAdkxAAHAAAL0gAAE.json,AAAdkxAAHAAAL0gAAE,KSD
臺灣高雄地方法院,100法登他100,596,變更登記,財團法人南海觀音文教基金會,100/03/29,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL0cAAF&bc=100&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000100&ef=KSD&fg=1,output/details/KSD/AAF/AAAdkxAAHAAAL0cAAF.json,AAAdkxAAHAAAL0cAAF,KSD
臺灣高雄地方法院,100法登他101,621,變更登記,社團法人高雄市身心障礙聯盟,100/03/30,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAL0cAAG&bc=100&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000101&ef=KSD&fg=1,output/details/KSD/AAG/AAAdkxAAHAAAL0cAAG.json,AAAdkxAAHAAAL0cAAG,KSD
臺灣高雄地方法院,100法登他102,775,變更登記,財團法人高雄市私立康和社會福利慈善事業基金會,100/03/30,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAALTaAAF&bc=100&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000102&ef=KSD&fg=1,output/details/KSD/AAF/AAAdkxAAHAAALTaAAF.json,AAAdkxAAHAAALTaAAF,KSD
臺灣高雄地方法院,100法登他103,402,變更登記,財團法人高雄市梓官國民小學教育發展基金會,100/03/31,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ%2BwAAF&bc=100&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000103&ef=KSD&fg=1,output/details/KSD/AAF/AAAdkxAAHAAAJ%2BwAAF.json,AAAdkxAAHAAAJ%2BwAAF,KSD
臺灣高雄地方法院,100法登他104,460,清算終結,財團法人亞太公共事務論壇文教基金會,100/03/31,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ%2BwAAH&bc=100&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000104&ef=KSD&fg=1,output/details/KSD/AAH/AAAdkxAAHAAAJ%2BwAAH.json,AAAdkxAAHAAAJ%2BwAAH,KSD
