法院名稱,登記案號,登記號數,案由,法人名稱,登記日期,類別,設立登記撤銷,設立登記註銷,明細,檔案位置,ID,法院代碼
臺灣臺中地方法院,091法登他204,698,變更登記,財團法人一貫道崇正基金會,091/10/23,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAEBPAAC&bc=091&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000204&ef=TCD&fg=1,output/details/TCD/AAC/AAAdkxAAHAAAEBPAAC.json,AAAdkxAAHAAAEBPAAC,TCD
臺灣臺中地方法院,091法登他205,1091,變更登記,財團法人生活照護社會福利基金會,091/10/24,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAEdCAAD&bc=091&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000205&ef=TCD&fg=1,output/details/TCD/AAD/AAAdkxAAHAAAEdCAAD.json,AAAdkxAAHAAAEdCAAD,TCD
臺灣臺中地方法院,091法登他206,1088,變更登記,財團法人臺灣省自然保育文教基金會,091/10/24,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAEavAAE&bc=091&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000206&ef=TCD&fg=1,output/details/TCD/AAE/AAAdkxAAHAAAEavAAE.json,AAAdkxAAHAAAEavAAE,TCD
臺灣臺中地方法院,091法登他207,332,變更登記,財團法人臺灣省私立佛教密藏院慈善事業基金會,091/10/24,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAEaSAAD&bc=091&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000207&ef=TCD&fg=1,output/details/TCD/AAD/AAAdkxAAHAAAEaSAAD.json,AAAdkxAAHAAAEaSAAD,TCD
臺灣臺中地方法院,091法登他208,963,變更登記,社團法人臺中市保母協會,091/10/25,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAEavAAB&bc=091&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000208&ef=TCD&fg=1,output/details/TCD/AAB/AAAdkxAAHAAAEavAAB.json,AAAdkxAAHAAAEavAAB,TCD
臺灣臺中地方法院,091法登他209,284,變更登記,財團法人臺灣省私立福壽社會福利基金會,091/10/25,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAEavAAC&bc=091&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000209&ef=TCD&fg=1,output/details/TCD/AAC/AAAdkxAAHAAAEavAAC.json,AAAdkxAAHAAAEavAAC,TCD
臺灣臺中地方法院,091法登他210,161,變更登記,財團法人臺灣省臺中市大覺院,091/10/25,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAEavAAD&bc=091&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000210&ef=TCD&fg=1,output/details/TCD/AAD/AAAdkxAAHAAAEavAAD.json,AAAdkxAAHAAAEavAAD,TCD
臺灣臺中地方法院,091法登他211,1026,變更登記,財團法人臺灣兒童暨家庭扶助基金會,091/10/29,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAEcPAAE&bc=091&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000211&ef=TCD&fg=1,output/details/TCD/AAE/AAAdkxAAHAAAEcPAAE.json,AAAdkxAAHAAAEcPAAE,TCD
臺灣臺中地方法院,091法登他212,700,變更登記,財團法人陳新發文教基金會,091/10/30,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAEa5AAC&bc=091&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000212&ef=TCD&fg=1,output/details/TCD/AAC/AAAdkxAAHAAAEa5AAC.json,AAAdkxAAHAAAEa5AAC,TCD
臺灣臺中地方法院,091法登他213,566,變更登記,財團法人臺中市佑生文教基金會,091/11/01,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAEa%2BAAA&bc=091&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000213&ef=TCD&fg=1,output/details/TCD/AAA/AAAdkxAAHAAAEa%2BAAA.json,AAAdkxAAHAAAEa%2BAAA,TCD
臺灣臺中地方法院,091法登他214,395,變更登記,財團法人瑪利亞文教基金會,091/11/01,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAEa9AAE&bc=091&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000214&ef=TCD&fg=1,output/details/TCD/AAE/AAAdkxAAHAAAEa9AAE.json,AAAdkxAAHAAAEa9AAE,TCD
