法院名稱,登記案號,登記號數,案由,法人名稱,登記日期,類別,設立登記撤銷,設立登記註銷,明細,檔案位置,ID,法院代碼
福建金門地方法院,089法登社17,48,設立登記,社團法人金門縣董氏十二世德蔭公宗親會,089/07/28,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADurAAC&bc=089&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000017&ef=KMD&fg=1,output/details/KMD/AAC/AAAdkxAAHAAADurAAC.json,AAAdkxAAHAAADurAAC,KMD
福建金門地方法院,089法登社18,49,設立登記,社團法人金門縣后湖會元許氏宗親會,089/08/03,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADu1AAD&bc=089&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000018&ef=KMD&fg=1,output/details/KMD/AAD/AAAdkxAAHAAADu1AAD.json,AAAdkxAAHAAADu1AAD,KMD
福建金門地方法院,089法登社19,50,設立登記,社團法人金門縣烈嶼鄉厚生慈善會,089/08/03,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADvBAAE&bc=089&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000019&ef=KMD&fg=1,output/details/KMD/AAE/AAAdkxAAHAAADvBAAE.json,AAAdkxAAHAAADvBAAE,KMD
福建金門地方法院,089法登社22,52,設立登記,社團法人金門縣古寧頭李氏進房宗親會,089/08/30,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADvFAAA&bc=089&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000022&ef=KMD&fg=1,output/details/KMD/AAA/AAAdkxAAHAAADvFAAA.json,AAAdkxAAHAAADvFAAA,KMD
福建金門地方法院,089法登社25,53,設立登記,社團法人金門縣六桂宗親會,089/10/05,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADvFAAB&bc=089&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000025&ef=KMD&fg=1,output/details/KMD/AAB/AAAdkxAAHAAADvFAAB.json,AAAdkxAAHAAADvFAAB,KMD
福建金門地方法院,089法登社26,54,設立登記,社團法人金門縣林氏宗親會,089/10/11,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADvFAAC&bc=089&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000026&ef=KMD&fg=1,output/details/KMD/AAC/AAAdkxAAHAAADvFAAC.json,AAAdkxAAHAAADvFAAC,KMD
福建金門地方法院,089法登社27,55,設立登記,社團法人金門縣烈嶼鄉雙口林氏宗親會,089/11/20,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADugAAC&bc=089&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000027&ef=KMD&fg=1,output/details/KMD/AAC/AAAdkxAAHAAADugAAC.json,AAAdkxAAHAAADugAAC,KMD
福建金門地方法院,089法登社29,56,設立登記,社團法人金門縣珩山派王氏宗親會,089/12/18,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADuhAAD&bc=089&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000029&ef=KMD&fg=1,output/details/KMD/AAD/AAAdkxAAHAAADuhAAD.json,AAAdkxAAHAAADuhAAD,KMD
福建金門地方法院,090法登他2,8,變更登記,社團法人金門縣金湖鎮西村呂氏宗親會,090/02/07,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADukAAB&bc=090&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000002&ef=KMD&fg=1,output/details/KMD/AAB/AAAdkxAAHAAADukAAB.json,AAAdkxAAHAAADukAAB,KMD
福建金門地方法院,090法登他3,30,變更登記,社團法人金門縣古寧頭李氏宗親會,090/02/12,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADuLAAC&bc=090&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000003&ef=KMD&fg=1,output/details/KMD/AAC/AAAdkxAAHAAADuLAAC.json,AAAdkxAAHAAADuLAAC,KMD
福建金門地方法院,090法登他6,31,變更登記,財團法人金門民俗文化村文教基金會,090/04/03,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADuLAAE&bc=090&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000006&ef=KMD&fg=1,output/details/KMD/AAE/AAAdkxAAHAAADuLAAE.json,AAAdkxAAHAAADuLAAE,KMD
福建金門地方法院,090法登他8,21,變更登記,社團法人金門縣何氏宗親會,090/04/12,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADuvAAA&bc=090&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000008&ef=KMD&fg=1,output/details/KMD/AAA/AAAdkxAAHAAADuvAAA.json,AAAdkxAAHAAADuvAAA,KMD
福建金門地方法院,090法登他15,17,變更登記,社團法人金門縣金寧鄉古寧頭李氏雄房宗親會,090/06/20,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADuVAAE&bc=090&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000015&ef=KMD&fg=1,output/details/KMD/AAE/AAAdkxAAHAAADuVAAE.json,AAAdkxAAHAAADuVAAE,KMD
福建金門地方法院,090法登他17,12,變更登記,社團法人金門縣金城鎮庵前陳氏宗親會,090/07/10,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADuaAAA&bc=090&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000017&ef=KMD&fg=1,output/details/KMD/AAA/AAAdkxAAHAAADuaAAA.json,AAAdkxAAHAAADuaAAA,KMD
福建金門地方法院,090法登他19,22,變更登記,財團法人金門縣前水頭金水寺公益慈善基金會,090/07/12,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADuaAAB&bc=090&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000019&ef=KMD&fg=1,output/details/KMD/AAB/AAAdkxAAHAAADuaAAB.json,AAAdkxAAHAAADuaAAB,KMD
福建金門地方法院,090法登他20,15,變更登記,社團法人金門縣金寧鄉古寧頭李氏主房宗親會,090/08/22,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADuaAAC&bc=090&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000020&ef=KMD&fg=1,output/details/KMD/AAC/AAAdkxAAHAAADuaAAC.json,AAAdkxAAHAAADuaAAC,KMD
