法院名稱,登記案號,登記號數,案由,法人名稱,登記日期,類別,設立登記撤銷,設立登記註銷,明細,檔案位置
臺灣彰化地方法院,076法登2,42,設立登記,財團法人彰化縣員林寺,076/02/06,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJaTAAE&bc=076&cd=%AA%6B%B5%6E++++++++++++++++&de=000002&ef=CHD&fg=1,output/details/CHD/AAE/AAAdkxAAHAAAJaTAAE
臺灣彰化地方法院,076法登3,10,變更登記,財團法人台灣省彰化縣私立正德高級工商職業學校,076/03/06,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJaTAAF&bc=076&cd=%AA%6B%B5%6E++++++++++++++++&de=000003&ef=CHD&fg=1,output/details/CHD/AAF/AAAdkxAAHAAAJaTAAF
臺灣彰化地方法院,076法登5,7,變更登記,財團法人台灣省彰化縣基督教浸信宣道會員林教會,076/03/31,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJaTAAG&bc=076&cd=%AA%6B%B5%6E++++++++++++++++&de=000005&ef=CHD&fg=1,output/details/CHD/AAG/AAAdkxAAHAAAJaTAAG
臺灣彰化地方法院,076法登6,38,變更登記,財團法人彰化縣文化基金會,076/03/31,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJaTAAH&bc=076&cd=%AA%6B%B5%6E++++++++++++++++&de=000006&ef=CHD&fg=1,output/details/CHD/AAH/AAAdkxAAHAAAJaTAAH
臺灣彰化地方法院,076法登7,45,設立登記,財團法人彰化縣私立廣成社會福利慈善事業基金會,076/05/11,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJaTAAI&bc=076&cd=%AA%6B%B5%6E++++++++++++++++&de=000007&ef=CHD&fg=1,output/details/CHD/AAI/AAAdkxAAHAAAJaTAAI
臺灣彰化地方法院,076法登10,46,設立登記,財團法人私立小天才幼稚園,076/08/03,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJajAAJ&bc=076&cd=%AA%6B%B5%6E++++++++++++++++&de=000010&ef=CHD&fg=1,output/details/CHD/AAJ/AAAdkxAAHAAAJajAAJ
臺灣彰化地方法院,076法登11,14,變更登記,財團法人台灣省彰化縣私立達德高級商工職業學校,076/08/02,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJajAAK&bc=076&cd=%AA%6B%B5%6E++++++++++++++++&de=000011&ef=CHD&fg=1,output/details/CHD/AAK/AAAdkxAAHAAAJajAAK
臺灣彰化地方法院,076法登13,10,變更登記,財團法人台灣省彰化縣私立正德高級工商職業學校,076/11/30,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIp1AAB&bc=076&cd=%AA%6B%B5%6E++++++++++++++++&de=000013&ef=CHD&fg=1,output/details/CHD/AAB/AAAdkxAAHAAAIp1AAB
臺灣彰化地方法院,076法登14,27,變更登記,財團法人台灣省彰化縣私立培元高級中學,076/12/16,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIp1AAC&bc=076&cd=%AA%6B%B5%6E++++++++++++++++&de=000014&ef=CHD&fg=1,output/details/CHD/AAC/AAAdkxAAHAAAIp1AAC
臺灣彰化地方法院,077法登2,47,設立登記,財團法人邱烋公祭祀公業,077/04/06,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIp1AAD&bc=077&cd=%AA%6B%B5%6E++++++++++++++++&de=000002&ef=CHD&fg=1,output/details/CHD/AAD/AAAdkxAAHAAAIp1AAD
臺灣彰化地方法院,077法登3,14,變更登記,財團法人台灣省彰化縣私立達德高級商工職業學校,077/06/02,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIp1AAE&bc=077&cd=%AA%6B%B5%6E++++++++++++++++&de=000003&ef=CHD&fg=1,output/details/CHD/AAE/AAAdkxAAHAAAIp1AAE
臺灣彰化地方法院,077法登4,16,變更登記,財團法人彰化縣私立鹿港民俗文物??nbsp;,077/06/09,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIp1AAF&bc=077&cd=%AA%6B%B5%6E++++++++++++++++&de=000004&ef=CHD&fg=1,output/details/CHD/AAF/AAAdkxAAHAAAIp1AAF
臺灣彰化地方法院,077法登5,48,設立登記,財團法人全興文教基金會,077/07/05,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIp1AAG&bc=077&cd=%AA%6B%B5%6E++++++++++++++++&de=000005&ef=CHD&fg=1,output/details/CHD/AAG/AAAdkxAAHAAAIp1AAG
臺灣彰化地方法院,077法登8,21,變更登記,財團法人台灣省彰化縣私立精誠中學,077/10/14,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIp1AAH&bc=077&cd=%AA%6B%B5%6E++++++++++++++++&de=000008&ef=CHD&fg=1,output/details/CHD/AAH/AAAdkxAAHAAAIp1AAH
臺灣彰化地方法院,077法登9,37,變更登記,財團法人王萬進文教基金會,077/10/07,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIp1AAI&bc=077&cd=%AA%6B%B5%6E++++++++++++++++&de=000009&ef=CHD&fg=1,output/details/CHD/AAI/AAAdkxAAHAAAIp1AAI
臺灣彰化地方法院,077法登10,2,變更登記,財團法人私立中州工業專科學校,077/10/17,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIp1AAJ&bc=077&cd=%AA%6B%B5%6E++++++++++++++++&de=000010&ef=CHD&fg=1,output/details/CHD/AAJ/AAAdkxAAHAAAIp1AAJ
臺灣彰化地方法院,078法登1,10,變更登記,財團法人台灣省彰化縣私立正德高級工商職業學校,078/01/14,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIqBAAK&bc=078&cd=%AA%6B%B5%6E++++++++++++++++&de=000001&ef=CHD&fg=1,output/details/CHD/AAK/AAAdkxAAHAAAIqBAAK
臺灣彰化地方法院,078法登2,37,變更登記,財團法人王萬進文教基金會,078/03/06,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIqBAAL&bc=078&cd=%AA%6B%B5%6E++++++++++++++++&de=000002&ef=CHD&fg=1,output/details/CHD/AAL/AAAdkxAAHAAAIqBAAL
臺灣彰化地方法院,078法登3,33,變更登記,財團法人彰化縣私立秀和慈善事業基金會,073/07/20,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIqFAAA&bc=078&cd=%AA%6B%B5%6E++++++++++++++++&de=000003&ef=CHD&fg=1,output/details/CHD/AAA/AAAdkxAAHAAAIqFAAA
臺灣彰化地方法院,078法登4,3,變更登記,財團法人彰化縣私立基督教喜樂保育院,078/03/08,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIqFAAB&bc=078&cd=%AA%6B%B5%6E++++++++++++++++&de=000004&ef=CHD&fg=1,output/details/CHD/AAB/AAAdkxAAHAAAIqFAAB
臺灣彰化地方法院,078法登5,19,變更登記,財團法人彰化縣私立慈生仁愛院,078/03/15,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIqFAAC&bc=078&cd=%AA%6B%B5%6E++++++++++++++++&de=000005&ef=CHD&fg=1,output/details/CHD/AAC/AAAdkxAAHAAAIqFAAC
臺灣彰化地方法院,078法登7,47,變更登記,財團法人邱烋公祭祀公業,078/04/07,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIpsAAM&bc=078&cd=%AA%6B%B5%6E++++++++++++++++&de=000007&ef=CHD&fg=1,output/details/CHD/AAM/AAAdkxAAHAAAIpsAAM
臺灣彰化地方法院,078法登8,46,變更登記,財團法人私立小天才幼稚園,078/04/18,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIpwAAA&bc=078&cd=%AA%6B%B5%6E++++++++++++++++&de=000008&ef=CHD&fg=1,output/details/CHD/AAA/AAAdkxAAHAAAIpwAAA
臺灣彰化地方法院,078法登9,50,設立登記,財團法人大葉文教基金會,078/09/07,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIpwAAB&bc=078&cd=%AA%6B%B5%6E++++++++++++++++&de=000009&ef=CHD&fg=1,output/details/CHD/AAB/AAAdkxAAHAAAIpwAAB
臺灣彰化地方法院,078法登10,51,設立登記,財團法人台灣省彰化社會教育館社會教育基金會,078/09/07,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIpwAAC&bc=078&cd=%AA%6B%B5%6E++++++++++++++++&de=000010&ef=CHD&fg=1,output/details/CHD/AAC/AAAdkxAAHAAAIpwAAC
臺灣彰化地方法院,078法登12,49,設立登記,財團法人大葉大學（原名私立大葉工學院）,078/08/17,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIpwAAD&bc=078&cd=%AA%6B%B5%6E++++++++++++++++&de=000012&ef=CHD&fg=1,output/details/CHD/AAD/AAAdkxAAHAAAIpwAAD
臺灣彰化地方法院,078法登13,3,變更登記,財團法人彰化縣私立基督教喜樂保育院,078/09/29,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIpwAAE&bc=078&cd=%AA%6B%B5%6E++++++++++++++++&de=000013&ef=CHD&fg=1,output/details/CHD/AAE/AAAdkxAAHAAAIpwAAE
臺灣彰化地方法院,078法登14,15,變更登記,財團法人私立建國商業專科學校董事會,078/09/20,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIpwAAF&bc=078&cd=%AA%6B%B5%6E++++++++++++++++&de=000014&ef=CHD&fg=1,output/details/CHD/AAF/AAAdkxAAHAAAIpwAAF
臺灣彰化地方法院,078法登16,52,設立登記,財團法人中國青年服務事業文教基金會,078/10/11,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIpwAAG&bc=078&cd=%AA%6B%B5%6E++++++++++++++++&de=000016&ef=CHD&fg=1,output/details/CHD/AAG/AAAdkxAAHAAAIpwAAG
臺灣彰化地方法院,078法登17,10,變更登記,財團法人台灣省彰化縣私立正德高級工商職業學校,078/12/14,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIpwAAH&bc=078&cd=%AA%6B%B5%6E++++++++++++++++&de=000017&ef=CHD&fg=1,output/details/CHD/AAH/AAAdkxAAHAAAIpwAAH
臺灣彰化地方法院,078法登18,14,變更登記,財團法人台灣省彰化縣私立達德高級商工職業學校,078/12/05,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIpwAAI&bc=078&cd=%AA%6B%B5%6E++++++++++++++++&de=000018&ef=CHD&fg=1,output/details/CHD/AAI/AAAdkxAAHAAAIpwAAI
臺灣彰化地方法院,078法登19,54,設立登記,財團法人員林蓮社文教基金會,079/01/03,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIpwAAJ&bc=078&cd=%AA%6B%B5%6E++++++++++++++++&de=000019&ef=CHD&fg=1,output/details/CHD/AAJ/AAAdkxAAHAAAIpwAAJ
臺灣彰化地方法院,078法登20,55,設立登記,財團法人中華民國退伍軍人協會彰化縣分會,079/01/09,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIp8AAK&bc=078&cd=%AA%6B%B5%6E++++++++++++++++&de=000020&ef=CHD&fg=1,output/details/CHD/AAK/AAAdkxAAHAAAIp8AAK
臺灣彰化地方法院,078法登21,53,設立登記,財團法人溪湖佛教蓮社文教基金會,078/12/21,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIp8AAL&bc=078&cd=%AA%6B%B5%6E++++++++++++++++&de=000021&ef=CHD&fg=1,output/details/CHD/AAL/AAAdkxAAHAAAIp8AAL
臺灣彰化地方法院,079法登1,56,設立登記,財團法人錫卿文教基金會,079/03/31,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIp8AAM&bc=079&cd=%AA%6B%B5%6E++++++++++++++++&de=000001&ef=CHD&fg=1,output/details/CHD/AAM/AAAdkxAAHAAAIp8AAM
臺灣彰化地方法院,079法登3,7,變更登記,財團法人台灣省彰化縣基督教浸信宣道會員林分會,079/06/27,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJamAAC&bc=079&cd=%AA%6B%B5%6E++++++++++++++++&de=000003&ef=CHD&fg=1,output/details/CHD/AAC/AAAdkxAAHAAAJamAAC
臺灣彰化地方法院,079法登4,2,變更登記,財團法人私立中州工業專科學校,079/06/27,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJamAAD&bc=079&cd=%AA%6B%B5%6E++++++++++++++++&de=000004&ef=CHD&fg=1,output/details/CHD/AAD/AAAdkxAAHAAAJamAAD
臺灣彰化地方法院,079法登5,30,變更登記,財團法人基督教中華協力會,079/08/06,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJamAAE&bc=079&cd=%AA%6B%B5%6E++++++++++++++++&de=000005&ef=CHD&fg=1,output/details/CHD/AAE/AAAdkxAAHAAAJamAAE
臺灣彰化地方法院,079法登8,1,變更登記,財團法人彰化縣彰化八卦山風景協建會,045/12/12,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJamAAF&bc=079&cd=%AA%6B%B5%6E++++++++++++++++&de=000008&ef=CHD&fg=1,output/details/CHD/AAF/AAAdkxAAHAAAJamAAF
臺灣彰化地方法院,079法登9,37,變更登記,財團法人王萬進文教基金會,079/07/02,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJamAAG&bc=079&cd=%AA%6B%B5%6E++++++++++++++++&de=000009&ef=CHD&fg=1,output/details/CHD/AAG/AAAdkxAAHAAAJamAAG
臺灣彰化地方法院,079法登13,57,設立登記,財團法人鹿港教會聚會所,079/11/06,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJamAAH&bc=079&cd=%AA%6B%B5%6E++++++++++++++++&de=000013&ef=CHD&fg=1,output/details/CHD/AAH/AAAdkxAAHAAAJamAAH
臺灣彰化地方法院,079法登14,58,設立登記,財團法人新約教會彰化教會,079/11/08,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJamAAI&bc=079&cd=%AA%6B%B5%6E++++++++++++++++&de=000014&ef=CHD&fg=1,output/details/CHD/AAI/AAAdkxAAHAAAJamAAI
臺灣彰化地方法院,079法登15,40,變更登記,財團法人彰化縣私立崇德社會福利慈善事業基金會,075/07/16,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJamAAJ&bc=079&cd=%AA%6B%B5%6E++++++++++++++++&de=000015&ef=CHD&fg=1,output/details/CHD/AAJ/AAAdkxAAHAAAJamAAJ
臺灣彰化地方法院,079法登16,10,變更登記,財團法人台灣省彰化縣私立正德高級工商職業學校,079/12/03,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJayAAL&bc=079&cd=%AA%6B%B5%6E++++++++++++++++&de=000016&ef=CHD&fg=1,output/details/CHD/AAL/AAAdkxAAHAAAJayAAL
臺灣彰化地方法院,080法登1,27,變更登記,財團法人台灣省彰化縣私立培元高級中學,071/10/07,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJayAAM&bc=080&cd=%AA%6B%B5%6E++++++++++++++++&de=000001&ef=CHD&fg=1,output/details/CHD/AAM/AAAdkxAAHAAAJayAAM
臺灣彰化地方法院,080法登2,21,變更登記,財團法人台灣省彰化縣私立精誠中學,067/06/24,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJa2AAA&bc=080&cd=%AA%6B%B5%6E++++++++++++++++&de=000002&ef=CHD&fg=1,output/details/CHD/AAA/AAAdkxAAHAAAJa2AAA
臺灣彰化地方法院,080法登3,12,變更登記,財團法人彰化縣員林教會聚會所,080/02/09,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJa2AAB&bc=080&cd=%AA%6B%B5%6E++++++++++++++++&de=000003&ef=CHD&fg=1,output/details/CHD/AAB/AAAdkxAAHAAAJa2AAB
臺灣彰化地方法院,080法登4,59,設立登記,財團法人中華杏林基金會,080/03/04,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJa2AAC&bc=080&cd=%AA%6B%B5%6E++++++++++++++++&de=000004&ef=CHD&fg=1,output/details/CHD/AAC/AAAdkxAAHAAAJa2AAC
臺灣彰化地方法院,080法登7,60,設立登記,社團法人中華民國基督教青年會台灣省彰化縣分會,080/07/10,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJa2AAD&bc=080&cd=%AA%6B%B5%6E++++++++++++++++&de=000007&ef=CHD&fg=1,output/details/CHD/AAD/AAAdkxAAHAAAJa2AAD
臺灣彰化地方法院,080法登8,48,變更登記,財團法人全興文教基金會,077/07/05,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJarAAD&bc=080&cd=%AA%6B%B5%6E++++++++++++++++&de=000008&ef=CHD&fg=1,output/details/CHD/AAD/AAAdkxAAHAAAJarAAD
臺灣彰化地方法院,080法登9,45,變更登記,財團法人彰化縣私立廣成社會福利慈善事業基金會,080/06/03,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJarAAE&bc=080&cd=%AA%6B%B5%6E++++++++++++++++&de=000009&ef=CHD&fg=1,output/details/CHD/AAE/AAAdkxAAHAAAJarAAE
臺灣彰化地方法院,080法登10,14,變更登記,財團法人台灣省彰化縣私立達德高級商工職業學校,080/06/03,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJarAAF&bc=080&cd=%AA%6B%B5%6E++++++++++++++++&de=000010&ef=CHD&fg=1,output/details/CHD/AAF/AAAdkxAAHAAAJarAAF
臺灣彰化地方法院,080法登11,61,設立登記,社團法人彰化縣關愛慈善會,080/07/30,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJarAAG&bc=080&cd=%AA%6B%B5%6E++++++++++++++++&de=000011&ef=CHD&fg=1,output/details/CHD/AAG/AAAdkxAAHAAAJarAAG
臺灣彰化地方法院,080法登12,62,設立登記,社團法人彰化縣社會保健福利協進會,080/07/31,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJarAAH&bc=080&cd=%AA%6B%B5%6E++++++++++++++++&de=000012&ef=CHD&fg=1,output/details/CHD/AAH/AAAdkxAAHAAAJarAAH
臺灣彰化地方法院,080法登13,63,設立登記,社團法人彰化縣湖南同鄉會,080/09/03,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJarAAI&bc=080&cd=%AA%6B%B5%6E++++++++++++++++&de=000013&ef=CHD&fg=1,output/details/CHD/AAI/AAAdkxAAHAAAJarAAI
臺灣彰化地方法院,080法登17,12,變更登記,財團法人彰化縣員林教會聚會所,080/09/27,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJa3AAI&bc=080&cd=%AA%6B%B5%6E++++++++++++++++&de=000017&ef=CHD&fg=1,output/details/CHD/AAI/AAAdkxAAHAAAJa3AAI
臺灣彰化地方法院,080法登18,38,變更登記,財團法人彰化縣文化基金會,080/11/13,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJa3AAJ&bc=080&cd=%AA%6B%B5%6E++++++++++++++++&de=000018&ef=CHD&fg=1,output/details/CHD/AAJ/AAAdkxAAHAAAJa3AAJ
臺灣彰化地方法院,080法登19,64,設立登記,社團法人彰化縣和美一心會,081/11/11,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJa3AAK&bc=080&cd=%AA%6B%B5%6E++++++++++++++++&de=000019&ef=CHD&fg=1,output/details/CHD/AAK/AAAdkxAAHAAAJa3AAK
臺灣彰化地方法院,081法登1,65,設立登記,財團法人彰化縣許水森文教基金會,081/03/20,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJa3AAL&bc=081&cd=%AA%6B%B5%6E++++++++++++++++&de=000001&ef=CHD&fg=1,output/details/CHD/AAL/AAAdkxAAHAAAJa3AAL
臺灣彰化地方法院,081法登2,10,變更登記,財團法人台灣省彰化縣私立正德高級工商職業學校,081/02/20,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJa3AAM&bc=081&cd=%AA%6B%B5%6E++++++++++++++++&de=000002&ef=CHD&fg=1,output/details/CHD/AAM/AAAdkxAAHAAAJa3AAM
臺灣彰化地方法院,081法登3,49,變更登記,財團法人私立大葉工學院,081/02/20,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJa7AAA&bc=081&cd=%AA%6B%B5%6E++++++++++++++++&de=000003&ef=CHD&fg=1,output/details/CHD/AAA/AAAdkxAAHAAAJa7AAA
臺灣彰化地方法院,081法登4,66,設立登記,財團法人社團法人彰化縣洋蘭協會,081/03/08,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJa7AAB&bc=081&cd=%AA%6B%B5%6E++++++++++++++++&de=000004&ef=CHD&fg=1,output/details/CHD/AAB/AAAdkxAAHAAAJa7AAB
臺灣彰化地方法院,081法登5,22,變更登記,財團法人天主教耶穌聖心修女會,081/02/20,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJa7AAC&bc=081&cd=%AA%6B%B5%6E++++++++++++++++&de=000005&ef=CHD&fg=1,output/details/CHD/AAC/AAAdkxAAHAAAJa7AAC
臺灣彰化地方法院,081法登6,20,變更登記,財團法人彰化縣私立博愛服務中心,081/02/28,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIp0AAE&bc=081&cd=%AA%6B%B5%6E++++++++++++++++&de=000006&ef=CHD&fg=1,output/details/CHD/AAE/AAAdkxAAHAAAIp0AAE
臺灣彰化地方法院,081法登7,67,設立登記,社團法人彰化縣員彰國際同濟會,081/03/08,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIp0AAF&bc=081&cd=%AA%6B%B5%6E++++++++++++++++&de=000007&ef=CHD&fg=1,output/details/CHD/AAF/AAAdkxAAHAAAIp0AAF
臺灣彰化地方法院,081法登8,68,設立登記,社團法人彰化縣松柏長青協進會,081/04/06,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIp0AAG&bc=081&cd=%AA%6B%B5%6E++++++++++++++++&de=000008&ef=CHD&fg=1,output/details/CHD/AAG/AAAdkxAAHAAAIp0AAG
臺灣彰化地方法院,081法登9,69,設立登記,財團法人彰化賴許柔文教基金會,081/01/23,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIp0AAH&bc=081&cd=%AA%6B%B5%6E++++++++++++++++&de=000009&ef=CHD&fg=1,output/details/CHD/AAH/AAAdkxAAHAAAIp0AAH
臺灣彰化地方法院,081法登10,70,設立登記,財團法人彰化縣耿金宇老師文教基金會,081/04/17,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIp0AAI&bc=081&cd=%AA%6B%B5%6E++++++++++++++++&de=000010&ef=CHD&fg=1,output/details/CHD/AAI/AAAdkxAAHAAAIp0AAI
臺灣彰化地方法院,081法登11,51,變更登記,財團法人臺灣省彰化社會教育館社會教育基金會,078/09/07,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIp0AAJ&bc=081&cd=%AA%6B%B5%6E++++++++++++++++&de=000011&ef=CHD&fg=1,output/details/CHD/AAJ/AAAdkxAAHAAAIp0AAJ
臺灣彰化地方法院,081法登12,71,設立登記,財團法人彰化縣金豐佛苑文教基金會,081/04/20,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIp0AAK&bc=081&cd=%AA%6B%B5%6E++++++++++++++++&de=000012&ef=CHD&fg=1,output/details/CHD/AAK/AAAdkxAAHAAAIp0AAK
臺灣彰化地方法院,081法登13,11,變更登記,財團法人台灣省彰化縣私立曉陽高級商工職業學校,081/04/25,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIqAAAK&bc=081&cd=%AA%6B%B5%6E++++++++++++++++&de=000013&ef=CHD&fg=1,output/details/CHD/AAK/AAAdkxAAHAAAIqAAAK
臺灣彰化地方法院,081法登14,73,設立登記,社團法人彰化縣和美鎮竹營社區發展協會,081/06/10,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIqAAAL&bc=081&cd=%AA%6B%B5%6E++++++++++++++++&de=000014&ef=CHD&fg=1,output/details/CHD/AAL/AAAdkxAAHAAAIqAAAL
臺灣彰化地方法院,081法登15,72,設立登記,社團法人彰化縣埤頭鄉興農村社區發展協會,081/05/12,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIqAAAM&bc=081&cd=%AA%6B%B5%6E++++++++++++++++&de=000015&ef=CHD&fg=1,output/details/CHD/AAM/AAAdkxAAHAAAIqAAAM
