法院名稱,登記案號,登記號數,案由,法人名稱,登記日期,類別,設立登記撤銷,設立登記註銷,明細,檔案位置,ID,法院代碼
臺灣新竹地方法院,093法登他51,340,變更登記,財團法人忠信文教基金會,093/05/24,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ8VAAF&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000051&ef=SCD&fg=1,output/details/SCD/093/000051/AAAdkxAAHAAAJ8VAAF.json,AAAdkxAAHAAAJ8VAAF,SCD
臺灣新竹地方法院,093法登他52,353,變更登記,財團法人核能資訊中心,093/06/03,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ8VAAI&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000052&ef=SCD&fg=1,output/details/SCD/093/000052/AAAdkxAAHAAAJ8VAAI.json,AAAdkxAAHAAAJ8VAAI,SCD
臺灣新竹地方法院,093法登他53,282,變更登記,財團法人天主教湖口仁慈醫院,093/06/03,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ8VAAJ&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000053&ef=SCD&fg=1,output/details/SCD/093/000053/AAAdkxAAHAAAJ8VAAJ.json,AAAdkxAAHAAAJ8VAAJ,SCD
臺灣新竹地方法院,093法登他54,299,變更登記,財團法人私立新竹商銀企業集團職工慈善事業基金會,093/06/11,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ8VAAK&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000054&ef=SCD&fg=1,output/details/SCD/093/000054/AAAdkxAAHAAAJ8VAAK.json,AAAdkxAAHAAAJ8VAAK,SCD
臺灣新竹地方法院,093法登他55,205,變更登記,財團法人台灣省私立香園紀念教養院,093/06/11,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ8VAAL&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000055&ef=SCD&fg=1,output/details/SCD/093/000055/AAAdkxAAHAAAJ8VAAL.json,AAAdkxAAHAAAJ8VAAL,SCD
臺灣新竹地方法院,093法登他56,192,變更登記,社團法人新竹市第一獅子會,093/06/15,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ8lAAA&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000056&ef=SCD&fg=1,output/details/SCD/093/000056/AAAdkxAAHAAAJ8lAAA.json,AAAdkxAAHAAAJ8lAAA,SCD
臺灣新竹地方法院,093法登他57,331,變更登記,財團法人新約教會新竹教會,093/06/21,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ8lAAB&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000057&ef=SCD&fg=1,output/details/SCD/093/000057/AAAdkxAAHAAAJ8lAAB.json,AAAdkxAAHAAAJ8lAAB,SCD
臺灣新竹地方法院,093法登他58,442,變更登記,財團法人交通大學同學會學術基金會,093/06/21,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ8lAAC&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000058&ef=SCD&fg=1,output/details/SCD/093/000058/AAAdkxAAHAAAJ8lAAC.json,AAAdkxAAHAAAJ8lAAC,SCD
臺灣新竹地方法院,093法登他59,443,變更登記,財團法人國立交通大學同學會教學基金會,093/06/21,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ8lAAD&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000059&ef=SCD&fg=1,output/details/SCD/093/000059/AAAdkxAAHAAAJ8lAAD.json,AAAdkxAAHAAAJ8lAAD,SCD
臺灣新竹地方法院,093法登他60,415,變更登記,財團法人佛心文教基金會,093/06/21,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ8lAAE&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000060&ef=SCD&fg=1,output/details/SCD/093/000060/AAAdkxAAHAAAJ8lAAE.json,AAAdkxAAHAAAJ8lAAE,SCD
