法院名稱,登記案號,登記號數,案由,法人名稱,登記日期,類別,設立登記撤銷,設立登記註銷,明細,檔案位置
臺灣嘉義地方法院,099法登他20,84,變更登記,財團法人台灣省嘉義市大天宮,099/03/01,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMZ7AAC&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000020&ef=CYD&fg=1,output/details/CYD/AAC/AAAdkxAAHAAAMZ7AAC.json
臺灣嘉義地方法院,099法登他21,413,變更登記,財團法人嘉義市私立福添福社會福利慈善事業基金會,099/02/09,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMZ7AAD&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000021&ef=CYD&fg=1,output/details/CYD/AAD/AAAdkxAAHAAAMZ7AAD.json
臺灣嘉義地方法院,099法登他22,319,變更登記,財團法人嘉義縣私立瑞泰社會福利基金會,099/03/19,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMZ7AAE&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000022&ef=CYD&fg=1,output/details/CYD/AAE/AAAdkxAAHAAAMZ7AAE.json
臺灣嘉義地方法院,099法登他23,38,變更登記,財團法人台灣省嘉義市天主教本篤教會中國傳教會,099/02/23,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMZcAAI&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000023&ef=CYD&fg=1,output/details/CYD/AAI/AAAdkxAAHAAAMZcAAI.json
臺灣嘉義地方法院,099法登他24,316,變更登記,社團法人嘉義市東區嘉南社區發展協會,099/04/09,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMZoAAB&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000024&ef=CYD&fg=1,output/details/CYD/AAB/AAAdkxAAHAAAMZoAAB.json
臺灣嘉義地方法院,099法登他25,123,變更登記,財團法人幼獅童軍教育事務基金會,099/03/01,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMZcAAJ&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000025&ef=CYD&fg=1,output/details/CYD/AAJ/AAAdkxAAHAAAMZcAAJ.json
臺灣嘉義地方法院,099法登他26,34,變更登記,財團法人台灣省嘉義市私立嘉華高級中學,099/03/10,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMZgAAJ&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000026&ef=CYD&fg=1,output/details/CYD/AAJ/AAAdkxAAHAAAMZgAAJ.json
臺灣嘉義地方法院,099法登他27,324,變更登記,財團法人嘉義縣私立開元殿福松老人養護中心,099/03/10,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMaPAAE&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000027&ef=CYD&fg=1,output/details/CYD/AAE/AAAdkxAAHAAAMaPAAE.json
臺灣嘉義地方法院,099法登他28,102,變更登記,財團法人嘉義後備軍人（子女）獎學教育基金會,099/03/17,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMZgAAK&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000028&ef=CYD&fg=1,output/details/CYD/AAK/AAAdkxAAHAAAMZgAAK.json
臺灣嘉義地方法院,099法登他29,325,變更登記,財團法人嘉義市私立嘉愛啟智發展中心,099/04/23,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMaPAAF&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000029&ef=CYD&fg=1,output/details/CYD/AAF/AAAdkxAAHAAAMaPAAF.json
臺灣嘉義地方法院,099法登他30,212,變更登記,財團法人嘉義縣教育會教育基金會,099/04/13,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMaPAAG&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000030&ef=CYD&fg=1,output/details/CYD/AAG/AAAdkxAAHAAAMaPAAG.json
臺灣嘉義地方法院,099法登他31,277,變更登記,財團法人中寮安溪城隍文化藝術基金會,099/05/18,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMavAAH&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000031&ef=CYD&fg=1,output/details/CYD/AAH/AAAdkxAAHAAAMavAAH.json
臺灣嘉義地方法院,099法登他32,292,變更登記,社團法人嘉義市社區大學發展協會,099/03/24,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMavAAI&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000032&ef=CYD&fg=1,output/details/CYD/AAI/AAAdkxAAHAAAMavAAI.json
臺灣嘉義地方法院,099法登他33,374,變更登記,財團法人生活美學教育基金會,099/03/29,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMZ7AAF&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000033&ef=CYD&fg=1,output/details/CYD/AAF/AAAdkxAAHAAAMZ7AAF.json
臺灣嘉義地方法院,099法登他34,391,變更登記,社團法人嘉義市父母成長協會,099/04/13,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMZbAAJ&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000034&ef=CYD&fg=1,output/details/CYD/AAJ/AAAdkxAAHAAAMZbAAJ.json
臺灣嘉義地方法院,099法登他35,310,變更登記,社團法人嘉義縣菸農聯合會,099/03/24,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMZbAAK&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000035&ef=CYD&fg=1,output/details/CYD/AAK/AAAdkxAAHAAAMZbAAK.json
臺灣嘉義地方法院,099法登他36,276,變更登記,社團法人嘉義市保母協會,099/03/24,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMZcAAA&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000036&ef=CYD&fg=1,output/details/CYD/AAA/AAAdkxAAHAAAMZcAAA.json
臺灣嘉義地方法院,099法登他37,5,變更登記,財團法人天主教會嘉義教區,099/04/21,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMZcAAB&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000037&ef=CYD&fg=1,output/details/CYD/AAB/AAAdkxAAHAAAMZcAAB.json
臺灣嘉義地方法院,099法登他38,171,變更登記,財團法人船仔頭藝術村文教基金會,099/04/23,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMZdAAI&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000038&ef=CYD&fg=1,output/details/CYD/AAI/AAAdkxAAHAAAMZdAAI.json
臺灣嘉義地方法院,099法登他39,374,變更登記,財團法人生活美學教育基金會,099/04/27,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMZYAAG&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000039&ef=CYD&fg=1,output/details/CYD/AAG/AAAdkxAAHAAAMZYAAG.json
臺灣嘉義地方法院,099法登他40,295,變更登記,社團法人嘉義市正德護生慈善會,099/04/27,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMaGAAD&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000040&ef=CYD&fg=1,output/details/CYD/AAD/AAAdkxAAHAAAMaGAAD.json
臺灣嘉義地方法院,099法登他42,285,變更登記,財團法人嘉義市私立豐年社會福利慈善事業基金會,099/05/05,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMZcAAD&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000042&ef=CYD&fg=1,output/details/CYD/AAD/AAAdkxAAHAAAMZcAAD.json
臺灣嘉義地方法院,099法登他43,199,變更登記,社團法人嘉義市聲暉協進會,099/04/23,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMZcAAE&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000043&ef=CYD&fg=1,output/details/CYD/AAE/AAAdkxAAHAAAMZcAAE.json
臺灣嘉義地方法院,099法登他44,416,變更登記,社團法人中華民國外籍聯姻輔導協會,099/04/29,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMZYAAH&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000044&ef=CYD&fg=1,output/details/CYD/AAH/AAAdkxAAHAAAMZYAAH.json
臺灣嘉義地方法院,099法登他45,323,變更登記,社團法人嘉義縣志願服務協會,099/04/29,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMZYAAI&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000045&ef=CYD&fg=1,output/details/CYD/AAI/AAAdkxAAHAAAMZYAAI.json
臺灣嘉義地方法院,099法登他46,52,變更登記,財團法人臺灣省嘉義市先天玉虛宮,099/05/14,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMZoAAC&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000046&ef=CYD&fg=1,output/details/CYD/AAC/AAAdkxAAHAAAMZoAAC.json
臺灣嘉義地方法院,099法登他47,265,變更登記,財團法人稻江科技暨管理學院,099/06/28,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMZeAAB&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000047&ef=CYD&fg=1,output/details/CYD/AAB/AAAdkxAAHAAAMZeAAB.json
臺灣嘉義地方法院,099法登他48,111,變更登記,財團法人臺灣省嘉義市基督教浸禮聖經會嘉義會幕堂,099/05/17,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMZeAAC&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000048&ef=CYD&fg=1,output/details/CYD/AAC/AAAdkxAAHAAAMZeAAC.json
臺灣嘉義地方法院,099法登他49,131,變更登記,財團法人中正大學學術基金會,099/05/17,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMZeAAD&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000049&ef=CYD&fg=1,output/details/CYD/AAD/AAAdkxAAHAAAMZeAAD.json
臺灣嘉義地方法院,099法登他50,147,變更登記,財團法人嘉義市私立修緣育幼院,099/06/09,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMZ3AAG&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000050&ef=CYD&fg=1,output/details/CYD/AAG/AAAdkxAAHAAAMZ3AAG.json
臺灣嘉義地方法院,099法登他51,202,變更登記,財團法人嘉義縣私立聖光幼稚園,099/05/17,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMZ3AAJ&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000051&ef=CYD&fg=1,output/details/CYD/AAJ/AAAdkxAAHAAAMZ3AAJ.json
臺灣嘉義地方法院,099法登他52,230,變更登記,社團法人臺灣省公共安全衛生協會,099/05/18,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMZ3AAK&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000052&ef=CYD&fg=1,output/details/CYD/AAK/AAAdkxAAHAAAMZ3AAK.json
臺灣嘉義地方法院,099法登他53,307,變更登記,社團法人嘉義縣養殖漁業生產區發展協會,099/06/21,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMZiAAD&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000053&ef=CYD&fg=1,output/details/CYD/AAD/AAAdkxAAHAAAMZiAAD.json
臺灣嘉義地方法院,099法登他54,241,變更登記,財團法人慈輝教育基金會,099/06/14,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMZiAAE&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000054&ef=CYD&fg=1,output/details/CYD/AAE/AAAdkxAAHAAAMZiAAE.json
臺灣嘉義地方法院,099法登他55,47,變更登記,財團法人台灣省嘉義縣私立協同高級中學,099/05/20,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMZoAAD&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000055&ef=CYD&fg=1,output/details/CYD/AAD/AAAdkxAAHAAAMZoAAD.json
臺灣嘉義地方法院,099法登他56,340,變更登記,社團法人台灣省安全衛生教育協會,099/07/01,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMZ7AAA&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000056&ef=CYD&fg=1,output/details/CYD/AAA/AAAdkxAAHAAAMZ7AAA.json
臺灣嘉義地方法院,099法登他57,66,變更登記,財團法人台灣省嘉義縣私立弘德高級工商職業學校,099/06/24,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMZoAAE&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000057&ef=CYD&fg=1,output/details/CYD/AAE/AAAdkxAAHAAAMZoAAE.json
臺灣嘉義地方法院,099法登他58,264,變更登記,社團法人嘉義市腦性麻痺協會,099/08/09,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMZoAAF&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000058&ef=CYD&fg=1,output/details/CYD/AAF/AAAdkxAAHAAAMZoAAF.json
臺灣嘉義地方法院,099法登他59,20,變更登記,財團法人基督教會臺灣宣道長老會總會,099/06/08,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMZYAAJ&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000059&ef=CYD&fg=1,output/details/CYD/AAJ/AAAdkxAAHAAAMZYAAJ.json
臺灣嘉義地方法院,099法登他60,339,變更登記,社團法人嘉義市家庭關懷協會,099/07/30,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMZYAAK&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000060&ef=CYD&fg=1,output/details/CYD/AAK/AAAdkxAAHAAAMZYAAK.json
臺灣嘉義地方法院,099法登他61,27,變更登記,財團法人台灣省嘉義市私立仁義高級中學,099/08/09,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMZVAAA&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000061&ef=CYD&fg=1,output/details/CYD/AAA/AAAdkxAAHAAAMZVAAA.json
臺灣嘉義地方法院,099法登他62,79,變更登記,財團法人臺灣省嘉義市私立東吳高級工業家事職業學校,099/06/21,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMZVAAB&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000062&ef=CYD&fg=1,output/details/CYD/AAB/AAAdkxAAHAAAMZVAAB.json
臺灣嘉義地方法院,099法登他63,109,變更登記,財團法人嘉義縣文化基金會,099/07/12,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMZlAAI&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000063&ef=CYD&fg=1,output/details/CYD/AAI/AAAdkxAAHAAAMZlAAI.json
臺灣嘉義地方法院,099法登他64,5,變更登記,財團法人天主教會嘉義教區,099/06/08,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMZeAAF&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000064&ef=CYD&fg=1,output/details/CYD/AAF/AAAdkxAAHAAAMZeAAF.json
臺灣嘉義地方法院,099法登他66,46,變更登記,財團法人台灣省嘉義市私立宏仁女子高級中學,099/07/23,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMZoAAH&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000066&ef=CYD&fg=1,output/details/CYD/AAH/AAAdkxAAHAAAMZoAAH.json
臺灣嘉義地方法院,099法登他67,158,變更登記,財團法人嘉義西區扶輪社教育事務基金會,099/07/14,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMZMAAA&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000067&ef=CYD&fg=1,output/details/CYD/AAA/AAAdkxAAHAAAMZMAAA.json
臺灣嘉義地方法院,099法登他68,327,變更登記,社團法人中華民國婦女福利暨就業協會,099/07/14,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMZYAAE&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000068&ef=CYD&fg=1,output/details/CYD/AAE/AAAdkxAAHAAAMZYAAE.json
臺灣嘉義地方法院,099法登他69,48,變更登記,財團法人嘉義教會聚會所,099/07/14,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMZiAAF&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000069&ef=CYD&fg=1,output/details/CYD/AAF/AAAdkxAAHAAAMZiAAF.json
臺灣嘉義地方法院,099法登他71,186,變更登記,社團法人嘉義市殘障者服務協會,099/07/08,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMZeAAH&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000071&ef=CYD&fg=1,output/details/CYD/AAH/AAAdkxAAHAAAMZeAAH.json
臺灣嘉義地方法院,099法登他74,33,變更登記,財團法人台灣省嘉義市私立輔仁高級中學,099/08/20,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMZiAAI&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000074&ef=CYD&fg=1,output/details/CYD/AAI/AAAdkxAAHAAAMZiAAI.json
臺灣嘉義地方法院,099法登他75,167,變更登記,社團法人嘉義市仁愛慈善會,099/08/10,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMZiAAH&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000075&ef=CYD&fg=1,output/details/CYD/AAH/AAAdkxAAHAAAMZiAAH.json
臺灣嘉義地方法院,099法登他76,385,變更登記,社團法人臺灣菸葉生產事業協進會,099/08/11,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMZlAAJ&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000076&ef=CYD&fg=1,output/details/CYD/AAJ/AAAdkxAAHAAAMZlAAJ.json
臺灣嘉義地方法院,099法登他77,193,變更登記,財團法人嘉義市私立榮光幼稚園,099/08/09,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMZeAAI&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000077&ef=CYD&fg=1,output/details/CYD/AAI/AAAdkxAAHAAAMZeAAI.json
臺灣嘉義地方法院,099法登他78,54,變更登記,財團法人臺灣省嘉義市天主教聖愛會,099/08/04,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMZ%2FAAG&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000078&ef=CYD&fg=1,output/details/CYD/AAG/AAAdkxAAHAAAMZ%2FAAG.json
臺灣嘉義地方法院,099法登他87,62,變更登記,財團法人崇仁醫護管理專科學校,099/08/31,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADvKAAJ&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000087&ef=CYD&fg=1,output/details/CYD/AAJ/AAAdkxAAHAAADvKAAJ.json
臺灣嘉義地方法院,099法登他96,102,變更登記,財團法人嘉義後備軍人（子女）獎學教育基金會,,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAACz5AAA&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000096&ef=CYD&fg=1,output/details/CYD/AAA/AAAdkxAAHAAACz5AAA.json
臺灣嘉義地方法院,099法登他97,85,變更登記,財團法人台灣省嘉義縣義德寺,,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAACxxAAJ&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000097&ef=CYD&fg=1,output/details/CYD/AAJ/AAAdkxAAHAAACxxAAJ.json
臺灣嘉義地方法院,099法登他98,130,變更登記,財團法人南華大學,,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAE0qAAE&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000098&ef=CYD&fg=1,output/details/CYD/AAE/AAAdkxAAHAAAE0qAAE.json
臺灣嘉義地方法院,099法登他99,150,變更登記,財團法人嘉義縣私立福靈宮社會福利慈善基金會,,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAACuiAAC&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000099&ef=CYD&fg=1,output/details/CYD/AAC/AAAdkxAAHAAACuiAAC.json
臺灣嘉義地方法院,099法登他100,279,變更登記,社團法人嘉義市嘉邑行善團,,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAEkCAAF&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000100&ef=CYD&fg=1,output/details/CYD/AAF/AAAdkxAAHAAAEkCAAF.json
臺灣嘉義地方法院,099法登他101,337,變更登記,社團法人嘉義市佛門文化佛學研究協會,,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAACvDAAK&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000101&ef=CYD&fg=1,output/details/CYD/AAK/AAAdkxAAHAAACvDAAK.json
臺灣嘉義地方法院,099法登他102,286,變更登記,財團法人縣立竹崎高級中學教育事務基金會,,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAACkAAAH&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000102&ef=CYD&fg=1,output/details/CYD/AAH/AAAdkxAAHAAACkAAAH.json
臺灣嘉義地方法院,099法登他103,47,變更登記,財團法人台灣省嘉義縣私立協同高級中學,,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAACnqAAH&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000103&ef=CYD&fg=1,output/details/CYD/AAH/AAAdkxAAHAAACnqAAH.json
臺灣嘉義地方法院,099法登他104,209,變更登記,財團法人嘉義頂六國小教育基金會,,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAE2%2FAAG&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000104&ef=CYD&fg=1,output/details/CYD/AAG/AAAdkxAAHAAAE2%2FAAG.json
臺灣嘉義地方法院,099法登他105,168,變更登記,財團法人清誠教育事務基金會,,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAE7JAAA&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000105&ef=CYD&fg=1,output/details/CYD/AAA/AAAdkxAAHAAAE7JAAA.json
臺灣嘉義地方法院,099法登他106,179,變更登記,社團法人嘉義市國際工商經營研究社,,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAE1XAAA&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000106&ef=CYD&fg=1,output/details/CYD/AAA/AAAdkxAAHAAAE1XAAA.json
臺灣嘉義地方法院,099法登他107,109,變更登記,財團法人嘉義縣文化基金會,,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAEydAAI&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000107&ef=CYD&fg=1,output/details/CYD/AAI/AAAdkxAAHAAAEydAAI.json
臺灣嘉義地方法院,099法登他108,109,變更登記,財團法人嘉義縣文化基金會,,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAEydAAJ&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000108&ef=CYD&fg=1,output/details/CYD/AAJ/AAAdkxAAHAAAEydAAJ.json
臺灣嘉義地方法院,099法登他109,58,變更登記,財團法人台灣省嘉義縣私立萬能高級工商職業學校,,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAE08AAF&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000109&ef=CYD&fg=1,output/details/CYD/AAF/AAAdkxAAHAAAE08AAF.json
臺灣嘉義地方法院,099法登他110,336,變更登記,財團法人嘉義縣私立嘉惠教養院,,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAClYAAC&bc=099&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000110&ef=CYD&fg=1,output/details/CYD/AAC/AAAdkxAAHAAAClYAAC.json
