法院名稱,登記案號,登記號數,案由,法人名稱,登記日期,類別,設立登記撤銷,設立登記註銷,明細,
臺灣臺南地方法院,088法登他129,4,變更登記,財團法人陳介臣獎學基金會,088/12/27,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMyWAAJ&bc=088&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000129&ef=TND&fg=1,
臺灣臺南地方法院,088法登他131,84,變更登記,財團法人台灣省台南市私立六信高級家事商業職業學校,089/01/06,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMyzAAF&bc=088&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000131&ef=TND&fg=1,
臺灣臺南地方法院,088法登他132,310,變更登記,財團法人成大附工校友希望工程文教基金會,089/01/13,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMyzAAG&bc=088&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000132&ef=TND&fg=1,
臺灣臺南地方法院,088法登他133,26,變更登記,財團法人台灣省台南縣私立南光高級中學,088/12/31,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMyzAAH&bc=088&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000133&ef=TND&fg=1,
臺灣臺南地方法院,088法登他134,45,變更登記,財團法人台灣省台南市私立聖功女子高級中學,088/12/30,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMyzAAI&bc=088&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000134&ef=TND&fg=1,
臺灣臺南地方法院,088法登他135,301,變更登記,財團法人成功財務金融策略研究基金會,088/12/30,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMybAAJ&bc=088&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000135&ef=TND&fg=1,
臺灣臺南地方法院,088法登他136,13,變更登記,財團法人台灣省台南市私立長榮女子高級中學,088/12/31,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMyYAAA&bc=088&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000136&ef=TND&fg=1,
臺灣臺南地方法院,088法登他137,375,變更登記,社團法人台南市佑明視障協進會,088/12/31,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMyYAAB&bc=088&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000137&ef=TND&fg=1,
臺灣臺南地方法院,088法登社1,426,設立登記,社團法人台南縣仁德國際青年商會,088/01/13,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMzfAAH&bc=088&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000001&ef=TND&fg=1,
臺灣臺南地方法院,088法登社2,430,設立登記,社團法人中華防災學會,088/03/03,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMyQAAC&bc=088&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000002&ef=TND&fg=1,
臺灣臺南地方法院,088法登社3,434,設立登記,社團法人台南市鳳凰關懷協會,088/03/25,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMyQAAD&bc=088&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000003&ef=TND&fg=1,
臺灣臺南地方法院,088法登社4,439,設立登記,社團法人國際獅子會中華民國總會台灣省第三聯合會,088/04/28,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMyQAAE&bc=088&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000004&ef=TND&fg=1,
臺灣臺南地方法院,088法登社5,444,設立登記,社團法人台南縣星光身心障礙勵進會,088/06/01,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMyQAAF&bc=088&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000005&ef=TND&fg=1,
臺灣臺南地方法院,088法登社6,450,設立登記,社團法人台南市洗腎人協進會,088/06/30,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMybAAC&bc=088&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000006&ef=TND&fg=1,
臺灣臺南地方法院,088法登社7,455,設立登記,社團法人台南市聲暉協進會,088/07/28,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMyXAAE&bc=088&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000007&ef=TND&fg=1,
臺灣臺南地方法院,088法登社8,464,設立登記,社團法人台南市雲林同鄉會,088/10/11,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMyXAAF&bc=088&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000008&ef=TND&fg=1,
臺灣臺南地方法院,088法登社9,465,設立登記,社團法人台南市淨宗學會,088/10/18,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMyXAAG&bc=088&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000009&ef=TND&fg=1,
臺灣臺南地方法院,088法登社10,467,設立登記,社團法人台南縣佑明視障協進會,088/10/25,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMy7AAB&bc=088&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000010&ef=TND&fg=1,
臺灣臺南地方法院,088法登社11,469,設立登記,社團法人台南市家庭關懷協會,088/11/09,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMy7AAC&bc=088&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000011&ef=TND&fg=1,
臺灣臺南地方法院,088法登社12,472,設立登記,社團法人台南市快樂人生博愛服務協會,088/12/07,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMy7AAD&bc=088&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000012&ef=TND&fg=1,
臺灣臺南地方法院,088法登財1,424,設立登記,財團法人府城明珠文教基金會,088/01/12,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMy7AAE&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000001&ef=TND&fg=1,
臺灣臺南地方法院,088法登財2,427,設立登記,財團法人榕園統計文教基金會,088/01/13,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMyoAAI&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000002&ef=TND&fg=1,
臺灣臺南地方法院,088法登財3,428,設立登記,財團法人何瑞麟、崔淑芬文教基金會,088/03/02,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMypAAA&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000003&ef=TND&fg=1,
臺灣臺南地方法院,088法登財4,429,設立登記,財團法人台灣省私立基益社會福利慈善事業基金會,088/03/03,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMypAAE&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000004&ef=TND&fg=1,
臺灣臺南地方法院,088法登財5,432,設立登記,財團法人台南縣私立新營市農會附設老人養護中心,088/03/08,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMypAAF&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000005&ef=TND&fg=1,
臺灣臺南地方法院,088法登財6,431,設立登記,財團法人致遠管理學院,088/03/10,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMyzAAA&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000006&ef=TND&fg=1,
臺灣臺南地方法院,088法登財7,433,設立登記,財團法人華聯文教基金會,088/03/09,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMycAAF&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000007&ef=TND&fg=1,
臺灣臺南地方法院,088法登財8,435,設立登記,財團法人樺欽文教基金會,088/03/29,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMyrAAG&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000008&ef=TND&fg=1,
臺灣臺南地方法院,088法登財9,436,設立登記,財團法人府城聖功教育發展基金會,088/04/13,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMyrAAH&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000009&ef=TND&fg=1,
臺灣臺南地方法院,088法登財10,437,設立登記,財團法人台南縣私立心希望教養院,088/04/22,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMy3AAA&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000010&ef=TND&fg=1,
臺灣臺南地方法院,088法登財11,438,設立登記,財團法人台南縣私立慶美社會福利慈善事業基金會,088/04/23,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMygAAF&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000011&ef=TND&fg=1,
臺灣臺南地方法院,088法登財12,441,設立登記,財團法人張志通先生紀念文教基金會,088/05/20,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMygAAG&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000012&ef=TND&fg=1,
臺灣臺南地方法院,088法登財13,440,設立登記,財團法人俊逸文教基金會,088/05/17,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMynAAA&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000013&ef=TND&fg=1,
臺灣臺南地方法院,088法登財14,442,設立登記,財團法人台南市海佃國民小學文教基會,088/05/26,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMzjAAJ&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000014&ef=TND&fg=1,
臺灣臺南地方法院,088法登財15,443,設立登記,財團法人安平文教基金會,088/05/27,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMzkAAA&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000015&ef=TND&fg=1,
臺灣臺南地方法院,088法登財16,445,設立登記,財團法人人類幸福文教基金會,088/06/01,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMzkAAB&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000016&ef=TND&fg=1,
臺灣臺南地方法院,088法登財17,446,設立登記,財團法人台南縣體育推展基金會,088/06/05,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMzkAAC&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000017&ef=TND&fg=1,
臺灣臺南地方法院,088法登財18,447,設立登記,財團法人台灣人文化基金會,088/06/10,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMy5AAE&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000018&ef=TND&fg=1,
臺灣臺南地方法院,088法登財19,448,設立登記,財團法人曾賢文教基金會,088/06/24,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMy5AAF&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000019&ef=TND&fg=1,
臺灣臺南地方法院,088法登財20,449,設立登記,財團法人張國堂文教基金會,088/06/29,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMy5AAG&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000020&ef=TND&fg=1,
臺灣臺南地方法院,088法登財21,451,設立登記,財團法人古都保存再生文教基金會,088/07/19,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMyOAAC&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000021&ef=TND&fg=1,
臺灣臺南地方法院,088法登財22,452,設立登記,財團法人啄木鳥文教基金會,088/07/20,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMyTAAE&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000022&ef=TND&fg=1,
臺灣臺南地方法院,088法登財23,453,設立登記,財團法人慈光關懷文教基金會,088/07/26,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMyTAAF&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000023&ef=TND&fg=1,
臺灣臺南地方法院,088法登財24,454,設立登記,財團法人展翼文教基金會,088/07/28,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMyTAAG&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000024&ef=TND&fg=1,
臺灣臺南地方法院,088法登財25,456,設立登記,財團法人陳爵堂文教基金會,088/07/30,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMyXAAA&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000025&ef=TND&fg=1,
臺灣臺南地方法院,088法登財26,457,設立登記,財團法人台南市立崇明國中文教基金會,088/08/13,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMy%2FAAC&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000026&ef=TND&fg=1,
臺灣臺南地方法院,088法登財27,459,設立登記,財團法人葫蘆山文教基金會,088/08/19,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMy%2FAAD&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000027&ef=TND&fg=1,
臺灣臺南地方法院,088法登財28,460,設立登記,財團法人安彼得醫師紀念醫學文教基金會,088/08/19,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMy%2FAAE&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000028&ef=TND&fg=1,
臺灣臺南地方法院,088法登財29,458,設立登記,財團法人台南縣私立麻豆社會福利慈善事業基金會,088/08/19,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMy%2FAAF&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000029&ef=TND&fg=1,
臺灣臺南地方法院,088法登財30,461,設立登記,財團法人南陽文教基金會,088/09/08,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMbaAAG&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000030&ef=TND&fg=1,
臺灣臺南地方法院,088法登財31,462,設立登記,財團法人佳里鎮教會聚會所,088/09/22,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMbaAAH&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000031&ef=TND&fg=1,
臺灣臺南地方法院,088法登財32,463,設立登記,財團法人南杏醫學文教基金會,088/09/30,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMbgAAA&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000032&ef=TND&fg=1,
臺灣臺南地方法院,088法登財33,466,設立登記,財團法人田明朋學術研究基金會,088/10/18,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMbgAAB&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000033&ef=TND&fg=1,
臺灣臺南地方法院,088法登財35,468,設立登記,財團法人法鼓山佛教基金會,088/11/06,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMy4AAE&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000035&ef=TND&fg=1,
臺灣臺南地方法院,088法登財36,470,設立登記,財團法人台南市私立吾愛吾家養護中心,088/11/15,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMy4AAF&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000036&ef=TND&fg=1,
臺灣臺南地方法院,088法登財37,471,設立登記,財團法人台灣基督長老教會台南中會,088/11/24,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMyxAAA&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000037&ef=TND&fg=1,
臺灣臺南地方法院,088法登財38,473,設立登記,財團法人台南縣私立邱瑞山社會福利慈善事業基金會,088/12/23,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMb2AAA&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000038&ef=TND&fg=1,
臺灣臺南地方法院,088法登財39,474,設立登記,財團法人台南市私立興國管理學院,088/12/28,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMb2AAB&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000039&ef=TND&fg=1,
臺灣臺南地方法院,089法登他2,33,變更登記,財團法人台灣省台南市私立崑山高級中學,089/01/06,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMbuAAD&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000002&ef=TND&fg=1,
臺灣臺南地方法院,089法登他3,57,變更登記,財團法人台南女子技術學院,089/01/12,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMbvAAF&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000003&ef=TND&fg=1,
臺灣臺南地方法院,089法登他4,225,變更登記,財團法人台灣省私立崇華堂社會福利慈善事業基金會,089/01/25,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMbvAAG&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000004&ef=TND&fg=1,
臺灣臺南地方法院,089法登他5,47,變更登記,財團法人台灣省台南縣私立黎明高級中學,089/01/18,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMbvAAH&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000005&ef=TND&fg=1,
臺灣臺南地方法院,089法登他6,42,變更登記,財團法人台灣省台南市私立慈幼高級工業職業學校,089/01/28,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMbvAAI&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000006&ef=TND&fg=1,
臺灣臺南地方法院,089法登他7,48,變更登記,財團法人私立崑山技術學院,089/01/17,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMy7AAF&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000007&ef=TND&fg=1,
臺灣臺南地方法院,089法登他8,65,變更登記,財團法人南臺科技大學,089/02/02,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMy7AAG&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000008&ef=TND&fg=1,
臺灣臺南地方法院,089法登他9,147,變更登記,財團法人范道南文教基金會,089/01/17,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMy%2FAAA&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000009&ef=TND&fg=1,
臺灣臺南地方法院,089法登他10,202,變更登記,財團法人成大化工文教基金會,089/02/17,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMy%2FAAB&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000010&ef=TND&fg=1,
臺灣臺南地方法院,089法登他11,55,變更登記,財團法人私立南榮工商專科學校,089/02/18,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMynAAB&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000011&ef=TND&fg=1,
臺灣臺南地方法院,089法登他12,190,變更登記,社團法人台南市火炬殘障勵進會,089/03/01,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMynAAC&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000012&ef=TND&fg=1,
臺灣臺南地方法院,089法登他13,354,變更登記,財團法人台南市私立沈黃紫袖社會福利慈善事業基金會,089/01/31,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMzsAAD&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000013&ef=TND&fg=1,
臺灣臺南地方法院,089法登他14,358,變更登記,財團法人成電文教基金會,089/02/21,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMzsAAE&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000014&ef=TND&fg=1,
臺灣臺南地方法院,089法登他16,432,變更登記,財團法人台南縣私立新農社會福利慈善事業基金會,089/03/13,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMy6AAI&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000016&ef=TND&fg=1,
臺灣臺南地方法院,089法登他17,361,變更登記,財團法人西甲文化傳習基金會,089/02/15,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMy6AAJ&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000017&ef=TND&fg=1,
臺灣臺南地方法院,089法登他18,61,變更登記,財團法人台灣省台南縣私立明達高級中學,089/02/15,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMzCAAA&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000018&ef=TND&fg=1,
臺灣臺南地方法院,089法登他19,40,變更登記,財團法人台灣省台南市私立德光女子高級中學,089/02/25,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMyOAAD&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000019&ef=TND&fg=1,
臺灣臺南地方法院,089法登他20,169,變更登記,財團法人樹河社會福利基金會,089/02/21,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMyOAAE&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000020&ef=TND&fg=1,
臺灣臺南地方法院,089法登他21,291,變更登記,財團法人天字文教基金會,089/02/21,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMyOAAF&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000021&ef=TND&fg=1,
臺灣臺南地方法院,089法登他22,476,設立登記,財團法人立德管理學院,089/02/18,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMyOAAG&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000022&ef=TND&fg=1,
臺灣臺南地方法院,089法登他23,346,變更登記,財團法人蘇雪林教授學術文化基金會,089/02/23,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMbhAAH&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000023&ef=TND&fg=1,
臺灣臺南地方法院,089法登他24,177,變更登記,財團法人台灣省台南市基督教浸信會三一堂,089/03/04,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMbhAAI&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000024&ef=TND&fg=1,
臺灣臺南地方法院,089法登他25,304,變更登記,財團法人開創台灣文化基金會,089/02/25,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMbhAAJ&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000025&ef=TND&fg=1,
臺灣臺南地方法院,089法登他26,185,變更登記,財團法人中華基督教浸信會台南市恩慈堂教會,089/03/02,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMbiAAA&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000026&ef=TND&fg=1,
臺灣臺南地方法院,089法登他27,150,變更登記,財團法人中華佛教百科文獻基金會,089/03/03,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMzeAAI&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000027&ef=TND&fg=1,
臺灣臺南地方法院,089法登他28,261,變更登記,財團法人成大建築文教基金會,089/03/03,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMzeAAJ&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000028&ef=TND&fg=1,
臺灣臺南地方法院,089法登他29,418,變更登記,社團法人台南市志願服務協會,089/03/07,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMzfAAA&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000029&ef=TND&fg=1,
